source	score	norm	pval
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	-0.4682648	-1.4467171	0.004651163
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	-0.5275845	-1.5196496	0.004672897
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	0.8425768	1.6942927	0.0046838406
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	-0.9026296	-1.5545756	0.0048
GOBP_RESPONSE_TO_ERYTHROPOIETIN	-0.9315849	-1.5204302	0.0048154094
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	0.5260522	1.5515331	0.0049916804
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	0.5613815	1.5965443	0.0051903115
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	-0.7899737	-1.6735517	0.0051903115
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	-0.76670074	-1.5867697	0.0052724076
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	-0.75872743	-1.5765392	0.005291005
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	0.48795685	1.4501915	0.0053097345
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	-0.79218084	-1.6293538	0.005328597
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	0.9001596	1.5900414	0.0053619305
GOBP_GLUCOSE_CATABOLIC_PROCESS	-0.7398811	-1.6224774	0.0053667263
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	-0.7958147	-1.6686717	0.0054945056
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.60081226	1.6280401	0.005524862
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	0.6091602	1.6353073	0.0055452865
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	-0.7290534	-1.5985019	0.0055555557
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	-0.70687675	-1.5447631	0.0055555557
GOBP_DENDRITIC_CELL_DIFFERENTIATION	-0.73314893	-1.6077459	0.005586592
GOBP_SALIVA_SECRETION	0.9387866	1.625538	0.0056338026
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	-0.7199482	-1.6009169	0.0056497175
TRAVAGLINI_LUNG_PERICYTE_CELL	0.578453	1.5692842	0.0056710774
GOBP_SENSORY_PERCEPTION_OF_PAIN	0.66483754	1.6489724	0.0058252425
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	-0.60201645	-1.5546356	0.005905512
DESCARTES_FETAL_INTESTINE_MESOTHELIAL_CELLS	0.64314985	1.6016892	0.0059405942
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	-0.5816392	-1.5576189	0.006
JONES_OVARY_NK_CELL	-0.5617199	-1.5158623	0.0060975607
BUSSLINGER_GASTRIC_METALLOTHIONEIN_CELLS	-0.60816085	-1.6137995	0.006134969
