source	score	norm	pval
AIZARANI_LIVER_C11_HEPATOCYTES_1	0.5990205	1.655758	0.0
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY	0.8617866	1.6800811	0.0
TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	0.6880582	1.841142	0.0
ZHONG_PFC_C4_PTGDS_POS_OPC	-0.7064858	-2.3174617	0.0
ZHONG_PFC_MAJOR_TYPES_NPCS	-0.56055784	-1.7974426	0.0
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	0.6507496	1.7928317	0.0
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	0.62708175	1.5893697	0.0
DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS	-0.4142418	-1.4131708	0.0
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	0.5712787	1.599707	0.0
MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS	0.6382225	1.6186525	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	-0.655677	-2.3040254	0.0
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	-0.4256686	-1.5288696	0.0
HALLMARK_UV_RESPONSE_DN	0.67547613	1.7664778	0.0
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.7457314	1.7440789	0.0
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.5912033	1.5996134	0.0
GOBP_REGULATION_OF_CELL_SHAPE	0.6064676	1.5616883	0.0
ZHONG_PFC_MAJOR_TYPES_OPC	-0.8085162	-2.4459078	0.0
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	0.6722447	1.856455	0.0
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	0.5474935	1.5051627	0.0
TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	0.56906277	1.5656397	0.0
TRAVAGLINI_LUNG_BASAL_CELL	0.61145514	1.6595919	0.0
GOBP_GLUCAN_METABOLIC_PROCESS	0.7317729	1.7228236	0.0
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	-0.57848865	-2.0149574	0.0
HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL	-0.47741878	-1.5456206	0.0
HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL	-0.693346	-2.1790383	0.0
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.6420635	1.6574936	0.0
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	0.6960926	1.8502235	0.0
AIZARANI_LIVER_C33_STELLATE_CELLS_2	0.61917174	1.6380694	0.0
HE_LIM_SUN_FETAL_LUNG_C2_SPP1_POS_MACROPHAGE_CELL	0.7130398	1.6820273	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	-0.52829576	-1.8351974	0.0
HE_LIM_SUN_FETAL_LUNG_C2_PLATELET_CELL	0.5800282	1.6179721	0.0
ZHONG_PFC_C1_OPC	-0.50261784	-1.7349993	0.0
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.58859116	1.571454	0.0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.76376444	1.6896127	0.0
DESCARTES_FETAL_EYE_HORIZONTAL_CELLS	-0.8329784	-1.7466041	0.0
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	-0.8174535	-2.2177052	0.0
TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL	0.7121489	1.7291285	0.0
HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL	0.60440224	1.6423502	0.0
HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	0.5620688	1.5843098	0.0
AIZARANI_LIVER_C32_MVECS_3	0.68361765	1.7856597	0.0
AIZARANI_LIVER_C29_MVECS_2	0.73008746	2.0613995	0.0
AIZARANI_LIVER_C23_KUPFFER_CELLS_3	0.61606187	1.6840938	0.0
AIZARANI_LIVER_C21_STELLATE_CELLS_1	0.6851347	1.8907688	0.0
AIZARANI_LIVER_C20_LSECS_3	0.7201822	2.0269494	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.3845731	-1.3369776	0.0
CUI_DEVELOPING_HEART_C7_MAST_CELL	0.67623365	1.790687	0.0
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	0.5738522	1.5661527	0.0
AIZARANI_LIVER_C9_LSECS_1	0.71091104	2.0112493	0.0
AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1	0.5458793	1.470973	0.0
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	-0.69438976	-2.142344	0.0
ZHONG_PFC_C3_ASTROCYTE	-0.4943753	-1.754282	0.0
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	-0.666211	-2.0147727	0.0
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	0.6833665	1.773154	0.0
GOBP_POSITIVE_REGULATION_OF_DENDRITE_EXTENSION	-0.8698951	-1.9213402	0.0
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	-0.81643623	-1.9189308	0.0
CUI_DEVELOPING_HEART_C8_MACROPHAGE	0.57890326	1.6278939	0.0
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	0.7178721	1.7296317	0.0
SU_HO_CONV_CENT_CHONDROSARCOMA_C6_LEUKOCYTE	0.5317701	1.5086877	0.0
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	-0.64833945	-2.0667295	0.0
DESCARTES_FETAL_PANCREAS_ENS_GLIA	-0.7100477	-2.0027008	0.0
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	0.65044385	1.8333801	0.0
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	-0.73712105	-2.5084348	0.0
DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	-0.67766637	-1.9255981	0.0
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.62966496	1.5926675	0.0
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	0.69299597	1.8262514	0.0
GOBP_ENDOTHELIAL_CELL_MIGRATION	0.5808045	1.577679	0.0
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL	-0.44688642	-1.5345031	0.0
ZHONG_PFC_C1_MICROGLIA	-0.5101208	-1.7296735	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	-0.56038356	-1.9873427	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	-0.56668943	-1.9326599	0.0
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.6205627	1.6432147	0.0
GOBP_B_CELL_MEDIATED_IMMUNITY	0.66372734	1.6753478	0.0
GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS	0.88393724	1.7068938	0.0
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	-0.7085272	-1.8136785	0.0
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.6727883	1.7483885	0.0
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	0.7064731	1.8287095	0.0
GOBP_CHONDROCYTE_DIFFERENTIATION	0.60547864	1.5331968	0.0
