,time,variable,value
72,0.7412647269956704,ETV6,0.4921103905930355
73,0.7389601109759792,ETV6,0.4921103905930355
74,0.7457576953950606,ETV6,0.4921103905930355
75,0.7838638354913816,ETV6,0.5724968039486862
76,0.8002348481998226,ETV6,0.5724968039486861
77,0.8074481008539196,ETV6,0.5724968039486861
78,0.2680675571288829,ETV6,0.3253629543787062
79,0.7898182908724546,ETV6,0.5724968039486861
80,0.7858128541424656,ETV6,0.5724968039486861
81,0.8040178090332715,ETV6,0.5724968039486861
82,1.0,ETV6,0.5724968039486861
83,0.8190984457128293,ETV6,0.5724968039486861
84,0.7923507646317896,ETV6,0.5724968039486861
85,0.8355159955351676,ETV6,0.5724968039486861
86,0.9111027947564981,ETV6,0.5724968039486861
87,0.8521029942705236,ETV6,0.5724968039486861
88,0.8143648772687995,ETV6,0.5724968039486861
89,0.7604680929269791,ETV6,0.573001285287441
90,0.14549652562949933,ETV6,0.11936524093876609
91,0.8168816803673323,ETV6,0.5724968039486861
92,0.8407213458430453,ETV6,0.5724968039486861
93,0.8270197273140796,ETV6,0.5724968039486861
94,0.8124290757912204,ETV6,0.5724968039486861
95,0.8528882684951664,ETV6,0.5724968039486861
96,0.8717426060722446,ETV6,0.5724968039486861
97,0.7919753810753009,ETV6,0.5724968039486861
98,0.8244687336828874,ETV6,0.5724968039486861
99,0.8755746366516397,ETV6,0.5724968039486861
100,0.7367842634670212,ETV6,0.4921103905930355
101,0.8332032276060694,ETV6,0.5724968039486861
102,0.8297833037478711,ETV6,0.5724968039486861
103,0.8428704424259874,ETV6,0.5724968039486861
104,0.8774717363457225,ETV6,0.5724968039486861
105,0.7911153942052173,ETV6,0.5724968039486861
106,0.7699375250128332,ETV6,0.5724968064135743
107,0.7916075954149586,ETV6,0.5724968039486861
108,0.7298617886300315,ETV6,0.49211039059303585
109,0.26470782285422034,ETV6,0.3250449510589911
110,0.8889380696573339,ETV6,0.5724968039486861
111,0.8928798740070958,ETV6,0.5724968039486861
112,0.8993488494178405,ETV6,0.5724968039486861
113,0.847777100441605,ETV6,0.5724968039486861
114,0.7427346824657663,ETV6,0.4921103905930355
115,0.9589052749412987,ETV6,0.5724968039486861
116,0.8373431312689014,ETV6,0.5724968039486861
117,0.732008827449434,ETV6,0.4921103905930355
118,0.8146138666571008,ETV6,0.5724968039486861
119,0.833472715485016,ETV6,0.5724968039486861
120,0.8045823485459077,ETV6,0.5724968039486861
121,0.8588297441369891,ETV6,0.5724968039486861
122,0.9208072076096334,ETV6,0.5724968039486861
123,0.8391857002291826,ETV6,0.5724968039486861
124,0.12305091086062173,ETV6,0.11936524093952966
125,0.7887017958626746,ETV6,0.5724968039486861
126,0.792122511168388,ETV6,0.5724968039486861
127,0.7917191103698591,ETV6,0.5724968039486861
128,0.8981754493317132,ETV6,0.5724968039486861
129,0.785679495236144,ETV6,0.5724968039486861
130,0.7823657044897424,ETV6,0.5724968039486864
131,0.745636366490971,ETV6,0.4921103905930355
132,0.9695756494868112,ETV6,0.5724968039486861
133,0.7809639717954621,ETV6,0.5724968039486876
134,0.7367614697785817,ETV6,0.4921103905930355
135,0.2649659138889473,ETV6,0.32507614742513186
136,0.7775545741892168,ETV6,0.5724968039488147
137,0.7961335671757354,ETV6,0.5724968039486861
138,0.817334230056559,ETV6,0.5724968039486861
139,0.8155378024864176,ETV6,0.5724968039486861
140,0.7457454279585741,ETV6,0.4921103905930355
141,0.8910342975462566,ETV6,0.5724968039486861
142,0.829411165126195,ETV6,0.5724968039486861
143,0.7434010812736168,ETV6,0.4921103905930355
144,0.7473540450333439,ETV6,0.4921103905930355
145,0.8531433520293353,ETV6,0.5724968039486861
146,0.9351148375010351,ETV6,0.5724968039486861
147,0.9068397418602914,ETV6,0.5724968039486861
148,0.8068624296926258,ETV6,0.5724968039486861
149,0.7995160555664617,ETV6,0.5724968039486861
150,0.8306596735815206,ETV6,0.5724968039486861
151,0.8763398081093949,ETV6,0.5724968039486861
152,0.9146893974614104,ETV6,0.5724968039486861
